year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,5,65.0647284450311
2024,单季,A1,平旱地,8,11.83920932375152
2024,单季,A1,平旱地,9,3.0960622312173878
2024,单季,A2,平旱地,4,39.52349222726455
2024,单季,A2,平旱地,6,15.476507772735454
2024,单季,A3,平旱地,2,2.85550933327705
2024,单季,A3,平旱地,3,29.975191732097
2024,单季,A3,平旱地,14,2.169298934625951
2024,单季,A4,平旱地,10,1.5605815032257402
2024,单季,A4,平旱地,11,69.63621063799846
2024,单季,A4,平旱地,12,0.8032078587758037
2024,单季,A5,平旱地,1,9.326885820950132
2024,单季,A5,平旱地,15,58.673114179049875
2024,单季,A6,平旱地,7,9.65235881982768
2024,单季,A6,平旱地,11,44.26664578756221
2024,单季,A6,平旱地,13,1.0809953926101081
2024,单季,B1,梯田,3,60.0
2024,单季,B10,梯田,3,25.0
2024,单季,B11,梯田,4,60.0
2024,单季,B12,梯田,11,45.0
2024,单季,B13,梯田,3,35.0
2024,单季,B14,梯田,11,20.0
2024,单季,B2,梯田,4,46.0
2024,单季,B3,梯田,11,40.0
2024,单季,B4,梯田,11,28.0
2024,单季,B5,梯田,3,25.0
2024,单季,B6,梯田,4,86.0
2024,单季,B7,梯田,11,55.0
2024,单季,B8,梯田,15,44.0
2024,单季,B9,梯田,11,50.0
2024,单季,C1,山坡地,4,15.0
2024,单季,C2,山坡地,4,13.0
2024,单季,C3,山坡地,5,15.0
2024,单季,C4,山坡地,4,18.0
2024,单季,C5,山坡地,11,27.0
2024,单季,C6,山坡地,4,20.0
2024,第一季,D1,水浇地,16,15.0
2024,第一季,D2,水浇地,16,10.0
2024,第一季,D3,水浇地,16,14.0
2024,第一季,D4,水浇地,16,6.0
2024,第一季,D5,水浇地,16,10.0
2024,第一季,D6,水浇地,16,12.0
2024,第一季,D7,水浇地,34,22.0
2024,第二季,D7,水浇地,35,9.98817540707035
2024,第二季,D7,水浇地,36,8.013541139240614
2024,第二季,D7,水浇地,37,3.9982834536890364
2024,第一季,D8,水浇地,18,20.0
2024,第二季,D8,水浇地,36,20.0
2024,第一季,E1,普通大棚,34,0.6
2024,第二季,E1,普通大棚,39,0.6
2024,第一季,E10,普通大棚,34,0.6
2024,第二季,E10,普通大棚,41,0.6
2024,第一季,E11,普通大棚,34,0.6
2024,第二季,E11,普通大棚,39,0.6
2024,第一季,E12,普通大棚,34,0.6
2024,第二季,E12,普通大棚,39,0.6
2024,第一季,E13,普通大棚,34,0.6
