year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,11,80.0
2024,单季,A2,平旱地,11,54.99999999999999
2024,单季,A3,平旱地,11,35.0
2024,单季,A4,平旱地,11,70.9190046073899
2024,单季,A4,平旱地,13,1.080995392610111
2024,单季,A5,平旱地,5,1.5655037908180611
2024,单季,A5,平旱地,11,66.43449620918193
2024,单季,A6,平旱地,11,55.0
2024,单季,B1,梯田,4,6.7730763617716265
2024,单季,B1,梯田,11,53.22692363822838
2024,单季,B10,梯田,7,9.829394023825815
2024,单季,B10,梯田,8,12.547462370391303
2024,单季,B10,梯田,12,2.6231436057828805
2024,单季,B11,梯田,11,60.0
2024,单季,B12,梯田,11,45.0
2024,单季,B13,梯田,11,35.0
2024,单季,B14,梯田,11,20.0
2024,单季,B2,梯田,11,43.70890275402676
2024,单季,B2,梯田,14,2.291097245973241
2024,单季,B3,梯田,2,23.689190143536454
2024,单季,B3,梯田,6,16.310809856463546
2024,单季,B4,梯田,11,28.0
2024,单季,B5,梯田,11,25.0
2024,单季,B6,梯田,11,86.0
2024,单季,B7,梯田,9,3.270229891935219
2024,单季,B7,梯田,11,51.72977010806478
2024,单季,B8,梯田,11,44.00000000000001
2024,单季,B9,梯田,3,3.999040053600047
2024,单季,B9,梯田,11,46.00095994639995
2024,单季,C1,山坡地,10,15.0
2024,单季,C2,山坡地,11,13.0
2024,单季,C3,山坡地,11,15.0
2024,单季,C4,山坡地,11,18.0
2024,单季,C5,山坡地,11,27.0
2024,单季,C6,山坡地,11,20.0
2024,第一季,D1,水浇地,29,15.0
2024,第二季,D1,水浇地,35,9.98817540707035
2024,第二季,D1,水浇地,36,5.011824592929649
2024,第一季,D2,水浇地,29,10.0
2024,第二季,D2,水浇地,36,10.0
2024,第一季,D3,水浇地,29,14.0
2024,第二季,D3,水浇地,36,14.0
2024,第一季,D4,水浇地,29,6.0
2024,第二季,D4,水浇地,36,6.0
2024,第一季,D5,水浇地,29,10.0
2024,第二季,D5,水浇地,36,10.0
2024,第一季,D6,水浇地,29,12.0
2024,第二季,D6,水浇地,36,12.0
2024,第一季,D7,水浇地,29,22.0
2024,第二季,D7,水浇地,36,18.001716546310963
2024,第二季,D7,水浇地,37,3.9982834536890364
2024,第一季,D8,水浇地,29,20.0
2024,第二季,D8,水浇地,36,20.0
2024,第一季,E1,普通大棚,29,0.6
2024,第二季,E1,普通大棚,38,0.6
2024,第一季,E10,普通大棚,29,0.6
2024,第二季,E10,普通大棚,38,0.6
2024,第一季,E11,普通大棚,29,0.6
2024,第二季,E11,普通大棚,38,0.6
2024,第一季,E12,普通大棚,29,0.6
2024,第二季,E12,普通大棚,38,0.6
2024,第一季,E13,普通大棚,29,0.6
2024,第二季,E13,普通大棚,38,0.6
2024,第一季,E14,普通大棚,29,0.6
2024,第二季,E14,普通大棚,38,0.6
2024,第一季,E15,普通大棚,29,0.6
2024,第二季,E15,普通大棚,38,0.6
2024,第一季,E16,普通大棚,29,0.6
2024,第二季,E16,普通大棚,38,0.6
2024,第一季,E2,普通大棚,29,0.6
2024,第二季,E2,普通大棚,38,0.6
2024,第一季,E3,普通大棚,29,0.6
2024,第二季,E3,普通大棚,38,0.6
2024,第一季,E4,普通大棚,29,0.6
2024,第二季,E4,普通大棚,38,0.6
2024,第一季,E5,普通大棚,29,0.6
2024,第二季,E5,普通大棚,38,0.6
2024,第一季,E6,普通大棚,29,0.6
2024,第二季,E6,普通大棚,40,0.6
