year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,11,80.0
2024,单季,A2,平旱地,5,1.0849503006988357
2024,单季,A2,平旱地,11,53.915049699301164
2024,单季,A3,平旱地,11,35.0
2024,单季,A4,平旱地,11,70.91897232242329
2024,单季,A4,平旱地,13,1.081027677576711
2024,单季,A5,平旱地,11,65.82219055375899
2024,单季,A5,平旱地,14,2.1778094462410107
2024,单季,A6,平旱地,11,55.0
2024,单季,B1,梯田,11,60.0
2024,单季,B10,梯田,11,25.0
2024,单季,B11,梯田,2,16.917175601255856
2024,单季,B11,梯田,11,42.265932668649434
2024,单季,B11,梯田,12,0.8168917300947105
2024,单季,B12,梯田,11,45.0
2024,单季,B13,梯田,11,35.0
2024,单季,B14,梯田,11,20.0
2024,单季,B2,梯田,3,17.074038335707943
2024,单季,B2,梯田,6,16.336280925171934
2024,单季,B2,梯田,8,12.589680739120125
2024,单季,B3,梯田,11,40.0
2024,单季,B4,梯田,7,9.844185216151851
2024,单季,B4,梯田,9,18.15581478384815
2024,单季,B5,梯田,11,25.0
2024,单季,B6,梯田,11,86.0
2024,单季,B7,梯田,11,55.0
2024,单季,B8,梯田,4,6.763942173837314
2024,单季,B8,梯田,11,37.236057826162686
2024,单季,B9,梯田,11,50.0
2024,单季,C1,山坡地,10,15.0
2024,单季,C2,山坡地,11,13.0
2024,单季,C3,山坡地,11,15.0
2024,单季,C4,山坡地,11,18.0
2024,单季,C5,山坡地,5,0.5364947222083196
2024,单季,C5,山坡地,11,26.46350527779168
2024,单季,C6,山坡地,11,19.99999999999997
2024,第一季,D1,水浇地,29,15.0
2024,第二季,D1,水浇地,35,9.990522005170464
2024,第二季,D1,水浇地,36,5.0094779948295365
2024,第一季,D2,水浇地,29,10.0
2024,第二季,D2,水浇地,36,10.0
2024,第一季,D3,水浇地,29,14.0
2024,第二季,D3,水浇地,36,14.0
2024,第一季,D4,水浇地,29,6.0
2024,第二季,D4,水浇地,36,6.0
2024,第一季,D5,水浇地,29,10.0
2024,第二季,D5,水浇地,36,10.0
2024,第一季,D6,水浇地,29,12.0
2024,第二季,D6,水浇地,36,12.0
2024,第一季,D7,水浇地,29,22.0
2024,第二季,D7,水浇地,36,18.00137178679247
2024,第二季,D7,水浇地,37,3.9986282132075335
2024,第一季,D8,水浇地,29,20.0
2024,第二季,D8,水浇地,36,20.0
2024,第一季,E1,普通大棚,29,0.6
2024,第二季,E1,普通大棚,38,0.6
2024,第一季,E10,普通大棚,29,0.6
2024,第二季,E10,普通大棚,38,0.6
2024,第一季,E11,普通大棚,29,0.6
2024,第二季,E11,普通大棚,38,0.6
2024,第一季,E12,普通大棚,29,0.6
2024,第二季,E12,普通大棚,38,0.6
2024,第一季,E13,普通大棚,29,0.6
2024,第二季,E13,普通大棚,38,0.6
2024,第一季,E14,普通大棚,29,0.6
2024,第二季,E14,普通大棚,38,0.6
2024,第一季,E15,普通大棚,29,0.6
2024,第二季,E15,普通大棚,38,0.6
2024,第一季,E16,普通大棚,29,0.6
2024,第二季,E16,普通大棚,38,0.6
2024,第一季,E2,普通大棚,29,0.6
2024,第二季,E2,普通大棚,38,0.6
2024,第一季,E3,普通大棚,29,0.6
2024,第二季,E3,普通大棚,38,0.6
2024,第一季,E4,普通大棚,29,0.6
2024,第二季,E4,普通大棚,38,0.6
2024,第一季,E5,普通大棚,29,0.6
2024,第二季,E5,普通大棚,38,0.6
2024,第一季,E6,普通大棚,29,0.6
2024,第二季,E6,普通大棚,38,0.6
2024,第一季,E7,普通大棚,29,0.6
2024,第二季,E7,普通大棚,40,0.6
2024,第一季,E8,普通大棚,29,0.6
2024,第二季,E8,普通大棚,38,0.6
2024,第一季,E9,普通大棚,29,0.6
2024,第二季,E9,普通大棚,38,0.6
2024,第一季,F1,智慧大棚,22,0.310585297575682
2024,第一季,F1,智慧大棚,32,0.28941470242431805
2024,第二季,F1,智慧大棚,29,0.6
2024,第一季,F2,智慧大棚,17,0.6
2024,第二季,F2,智慧大棚,29,0.6
2024,第一季,F3,智慧大棚,27,0.049004478094829114
2024,第一季,F3,智慧大棚,32,0.5356361999841799
2024,第一季,F3,智慧大棚,34,0.015359321920990982
2024,第二季,F3,智慧大棚,29,0.6
2024,第一季,F4,智慧大棚,30,0.03166462777035585
2024,第一季,F4,智慧大棚,32,0.5514070283587189
2024,第一季,F4,智慧大棚,33,0.01692834387092522
2024,第二季,F4,智慧大棚,29,0.6
2025,单季,A1,平旱地,2,80.0
2025,单季,A2,平旱地,2,50.806875913705795
2025,单季,A2,平旱地,9,3.0783357753567056
2025,单季,A2,平旱地,13,1.1147883109374932
2025,单季,A3,平旱地,2,35.0
2025,单季,A4,平旱地,2,69.08368847794796
2025,单季,A4,平旱地,8,2.916311522052041
2025,单季,A5,平旱地,2,68.0
2025,单季,A6,平旱地,2,55.0
2025,单季,B1,梯田,2,60.0
2025,单季,B10,梯田,2,25.0
2025,单季,B11,梯田,3,36.36566107721674
2025,单季,B11,梯田,4,6.717163321527401
2025,单季,B11,梯田,6,16.917175601255856
2025,单季,B12,梯田,2,45.0
2025,单季,B13,梯田,2,35.0
2025,单季,B14,梯田,2,20.0
2025,单季,B2,梯田,11,43.68127206631445
2025,单季,B2,梯田,14,2.318727933685553
2025,单季,B3,梯田,2,40.0
2025,单季,B4,梯田,5,1.7213589822980708
2025,单季,B4,梯田,11,26.27864101770193
2025,单季,B5,梯田,2,25.0
2025,单季,B6,梯田,2,86.0
2025,单季,B7,梯田,2,55.0
2025,单季,B8,梯田,2,33.13325287917674
2025,单季,B8,梯田,7,10.046508727050629
2025,单季,B8,梯田,12,0.8202383937726316
2025,单季,B9,梯田,2,50.0
2025,单季,C1,山坡地,11,15.0
2025,单季,C2,山坡地,2,13.0
2025,单季,C3,山坡地,2,15.0
2025,单季,C4,山坡地,2,18.0
2025,单季,C5,山坡地,2,25.298376836433054
2025,单季,C5,山坡地,10,1.7016231635669463
2025,单季,C6,山坡地,2,19.99999999999997
2025,第一季,D1,水浇地,17,15.0
2025,第二季,D1,水浇地,36,15.0
2025,第一季,D2,水浇地,17,10.0
2025,第二季,D2,水浇地,35,6.038470557881817
2025,第二季,D2,水浇地,37,3.961529442118182
2025,第一季,D3,水浇地,17,13.886895656718812
2025,第一季,D3,水浇地,19,0.11310434328118812
2025,第二季,D3,水浇地,36,14.0
2025,第一季,D4,水浇地,17,6.0
2025,第二季,D4,水浇地,36,6.0
2025,第一季,D5,水浇地,17,10.0
2025,第二季,D5,水浇地,36,10.0
2025,第一季,D6,水浇地,17,12.0
2025,第二季,D6,水浇地,36,12.0
2025,第一季,D7,水浇地,17,22.0
2025,第二季,D7,水浇地,35,4.036663500466233
2025,第二季,D7,水浇地,36,17.963336499533767
2025,第一季,D8,水浇地,17,19.996687980829282
2025,第一季,D8,水浇地,18,0.0033120191707170224
2025,第二季,D8,水浇地,36,20.0
2025,第一季,E1,普通大棚,17,0.6
2025,第二季,E1,普通大棚,38,0.6
2025,第一季,E10,普通大棚,17,0.6
2025,第二季,E10,普通大棚,38,0.6
2025,第一季,E11,普通大棚,17,0.6
2025,第二季,E11,普通大棚,38,0.6
2025,第一季,E12,普通大棚,17,0.6
2025,第二季,E12,普通大棚,38,0.6
2025,第一季,E13,普通大棚,17,0.6
2025,第二季,E13,普通大棚,38,0.6
2025,第一季,E14,普通大棚,17,0.6
2025,第二季,E14,普通大棚,38,0.6
2025,第一季,E15,普通大棚,17,0.6
2025,第二季,E15,普通大棚,38,0.6
2025,第一季,E16,普通大棚,17,0.6
2025,第二季,E16,普通大棚,38,0.6
2025,第一季,E2,普通大棚,17,0.6
2025,第二季,E2,普通大棚,38,0.6
2025,第一季,E3,普通大棚,17,0.6
2025,第二季,E3,普通大棚,38,0.6
2025,第一季,E4,普通大棚,17,0.6
2025,第二季,E4,普通大棚,38,0.6
2025,第一季,E5,普通大棚,17,0.6
2025,第二季,E5,普通大棚,38,0.6
2025,第一季,E6,普通大棚,17,0.6
2025,第二季,E6,普通大棚,38,0.6
2025,第一季,E7,普通大棚,17,0.6
2025,第二季,E7,普通大棚,38,0.6
2025,第一季,E8,普通大棚,17,0.6
2025,第二季,E8,普通大棚,38,0.6
2025,第一季,E9,普通大棚,17,0.6
2025,第二季,E9,普通大棚,38,0.15922195567882808
2025,第二季,E9,普通大棚,40,0.4407780443211719
2025,第一季,F1,智慧大棚,22,0.30786899252653327
2025,第一季,F1,智慧大棚,32,0.2921310074734667
2025,第二季,F1,智慧大棚,29,0.6
2025,第一季,F2,智慧大棚,27,0.0495673349627767
2025,第一季,F2,智慧大棚,32,0.533615635952863
2025,第一季,F2,智慧大棚,33,0.01681702908436022
2025,第二季,F2,智慧大棚,29,0.6
2025,第一季,F3,智慧大棚,18,0.6
2025,第二季,F3,智慧大棚,29,0.6
2025,第一季,F4,智慧大棚,26,0.049806483758554065
2025,第一季,F4,智慧大棚,32,0.5501935162414459
2025,第二季,F4,智慧大棚,29,0.6
2026,单季,A1,平旱地,9,3.061635839666311
2026,单季,A1,平旱地,11,75.81952537353689
2026,单季,A1,平旱地,13,1.1188387867967982
2026,单季,A2,平旱地,4,3.108173785595369
