year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,5,78.9090909090909
2024,单季,A1,平旱地,13,1.0909090909090882
2024,单季,A2,平旱地,4,50.23809523809524
2024,单季,A2,平旱地,9,3.1746031746031744
2024,单季,A2,平旱地,10,1.5873015873015868
2024,单季,A3,平旱地,1,9.5
2024,单季,A3,平旱地,6,15.304416666666667
2024,单季,A3,平旱地,8,10.195583333333333
2024,单季,A4,平旱地,5,72.0
2024,单季,A5,平旱地,2,2.9133333333333358
2024,单季,A5,平旱地,14,2.2222222222222205
2024,单季,A5,平旱地,15,62.864444444444445
2024,单季,A6,平旱地,5,44.70625
2024,单季,A6,平旱地,7,9.51375
2024,单季,A6,平旱地,12,0.78
2024,单季,B1,梯田,3,60.0
2024,单季,B10,梯田,3,25.0
2024,单季,B11,梯田,4,60.0
2024,单季,B12,梯田,11,45.0
2024,单季,B13,梯田,3,35.0
2024,单季,B14,梯田,11,20.0
2024,单季,B2,梯田,4,44.205877192982456
2024,单季,B2,梯田,8,1.7941228070175432
2024,单季,B3,梯田,11,40.0
2024,单季,B4,梯田,11,28.0
2024,单季,B5,梯田,3,25.0
2024,单季,B6,梯田,4,86.0
2024,单季,B7,梯田,11,55.0
2024,单季,B8,梯田,15,44.0
2024,单季,B9,梯田,11,50.0
2024,单季,C1,山坡地,4,15.0
2024,单季,C2,山坡地,4,13.0
2024,单季,C3,山坡地,5,15.0
2024,单季,C4,山坡地,4,18.0
2024,单季,C5,山坡地,11,27.0
2024,单季,C6,山坡地,11,20.0
2024,第一季,D1,水浇地,16,15.0
2024,第一季,D2,水浇地,16,10.0
2024,第一季,D3,水浇地,16,14.0
2024,第一季,D4,水浇地,16,6.0
2024,第一季,D5,水浇地,16,10.0
2024,第一季,D6,水浇地,16,12.0
2024,第一季,D7,水浇地,18,22.0
2024,第二季,D7,水浇地,36,18.0
2024,第二季,D7,水浇地,37,4.0
2024,第一季,D8,水浇地,34,20.0
2024,第二季,D8,水浇地,35,10.0
2024,第二季,D8,水浇地,36,10.0
2024,第一季,E1,普通大棚,34,0.6
2024,第二季,E1,普通大棚,39,0.6
