year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,7,63.636363636363626
2024,单季,A1,平旱地,13,16.363636363636363
2025,单季,A1,平旱地,2,80.0
2026,单季,A1,平旱地,7,80.0
2027,单季,A1,平旱地,6,32.55
2027,单季,A1,平旱地,12,11.7
2027,单季,A1,平旱地,13,35.75
2028,单季,A1,平旱地,2,80.0
2029,单季,A1,平旱地,7,80.0
2030,单季,A1,平旱地,6,51.93636363636364
2030,单季,A1,平旱地,12,11.7
2030,单季,A1,平旱地,13,16.363636363636363
2024,单季,A2,平旱地,6,43.3
2024,单季,A2,平旱地,12,11.7
2025,单季,A2,平旱地,4,55.0
2026,单季,A2,平旱地,6,38.63636363636364
2026,单季,A2,平旱地,13,16.363636363636363
2027,单季,A2,平旱地,7,55.0
2028,单季,A2,平旱地,2,55.0
2029,单季,A2,平旱地,6,43.3
2029,单季,A2,平旱地,12,11.700000000000003
2030,单季,A2,平旱地,4,20.9
2030,单季,A2,平旱地,7,34.1
2024,单季,A3,平旱地,6,35.0
2025,单季,A3,平旱地,2,13.6
2025,单季,A3,平旱地,4,21.4
2026,单季,A3,平旱地,7,3.5
2026,单季,A3,平旱地,12,31.5
2027,单季,A3,平旱地,6,35.0
2028,单季,A3,平旱地,2,20.8
2028,单季,A3,平旱地,4,14.2
2029,单季,A3,平旱地,7,3.5
2029,单季,A3,平旱地,13,31.5
2030,单季,A3,平旱地,6,35.0
2024,单季,A4,平旱地,6,40.65
2024,单季,A4,平旱地,11,31.35
2025,单季,A4,平旱地,7,72.0
2026,单季,A4,平旱地,2,72.0
2027,单季,A4,平旱地,6,72.0
2028,单季,A4,平旱地,7,60.3
2028,单季,A4,平旱地,12,11.700000000000003
2029,单季,A4,平旱地,2,30.349735449735448
2029,单季,A4,平旱地,4,41.65026455026455
2030,单季,A4,平旱地,6,41.35
2030,单季,A4,平旱地,7,30.65
2024,单季,A5,平旱地,6,68.0
2025,单季,A5,平旱地,7,39.93636363636364
2025,单季,A5,平旱地,12,11.7
2025,单季,A5,平旱地,13,16.363636363636363
2026,单季,A5,平旱地,4,68.0
2027,单季,A5,平旱地,7,68.0
2028,单季,A5,平旱地,2,51.63636363636364
2028,单季,A5,平旱地,13,16.363636363636363
2029,单季,A5,平旱地,4,39.24973544973545
2029,单季,A5,平旱地,6,28.750264550264554
