year,season,plot_id,plot_type,crop_id,area_mu
2024,单季,A1,平旱地,7,80.0
2024,单季,A2,平旱地,4,11.693181818181818
2024,单季,A2,平旱地,6,31.606818181818177
2024,单季,A2,平旱地,12,11.700000000000003
2024,单季,A3,平旱地,6,35.0
2024,单季,A4,平旱地,6,55.63636363636364
2024,单季,A4,平旱地,13,16.363636363636363
2024,单季,A5,平旱地,6,68.0
2024,单季,A6,平旱地,1,6.82142857142858
2024,单季,A6,平旱地,7,48.178571428571416
2024,单季,B1,梯田,1,60.0
2024,单季,B10,梯田,2,0.4665071770334924
2024,单季,B10,梯田,6,24.533492822966505
2024,单季,B11,梯田,8,45.714285714285715
2024,单季,B11,梯田,10,14.285714285714285
2024,单季,B12,梯田,8,45.0
2024,单季,B13,梯田,1,35.0
2024,单季,B14,梯田,5,19.999999999999996
2024,单季,B2,梯田,8,46.0
2024,单季,B3,梯田,8,23.18045112781955
2024,单季,B3,梯田,9,16.819548872180448
2024,单季,B4,梯田,8,28.0
2024,单季,B5,梯田,10,10.714285714285712
2024,单季,B5,梯田,11,14.285714285714288
2024,单季,B6,梯田,1,47.81954887218044
2024,单季,B6,梯田,5,5.000000000000006
2024,单季,B6,梯田,9,33.18045112781955
2024,单季,B7,梯田,2,36.53349282296651
2024,单季,B7,梯田,3,8.947368421052628
2024,单季,B7,梯田,4,9.519138755980864
2024,单季,B8,梯田,2,9.0
2024,单季,B8,梯田,14,35.0
2024,单季,B9,梯田,3,50.0
2024,单季,C1,山坡地,4,15.0
2024,单季,C2,山坡地,4,13.0
2024,单季,C3,山坡地,4,15.0
2024,单季,C4,山坡地,15,18.0
2024,单季,C5,山坡地,4,27.0
2024,单季,C6,山坡地,4,20.0
2024,第一季,D1,水浇地,16,15.0
2024,第一季,D2,水浇地,20,7.788409090909084
2024,第一季,D2,水浇地,30,0.6951219512195124
2024,第一季,D2,水浇地,31,1.5164689578714023
2024,第二季,D2,水浇地,37,10.0
2024,第一季,D3,水浇地,16,14.0
2024,第一季,D4,水浇地,17,3.2438657338047534
2024,第一季,D4,水浇地,26,0.36486486486486486
2024,第一季,D4,水浇地,28,2.3912694013303817
2024,第二季,D4,水浇地,37,6.0
2024,第一季,D5,水浇地,25,1.09090909090909
2024,第一季,D5,水浇地,27,0.2128603104212913
2024,第一季,D5,水浇地,28,8.696230598669619
